ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000106948.12,17.77684612,-0.052992784,0.253037195,-0.209426857,0.834115029,0.999968843
ENSG00000106976.14,756.0670523,0.074865613,0.267020294,0.280374243,0.779190396,0.999968843
ENSG00000106991.9,28.32904702,-0.143357635,0.360723632,-0.397416808,0.691060123,0.999968843
ENSG00000106992.13,12.57966529,0.006259183,0.262021275,0.023888071,0.98094189,0.999968843
ENSG00000106993.7,43.15452542,0.047115181,0.150061805,0.313971843,0.753542424,0.999968843
ENSG00000107021.11,83.90101183,0.022324521,0.134702167,0.165732456,0.868367503,0.999968843
ENSG00000107036.7,22.40009612,-0.017589289,0.207123808,-0.084921619,0.932323705,0.999968843
ENSG00000107077.13,19.19716765,-0.119176203,0.32488179,-0.366829434,0.713746251,0.999968843
ENSG00000107104.14,47.38767887,-0.200656087,0.395999888,-0.506707435,0.612360113,0.999968843
ENSG00000107105.10,111.8705649,0.081108324,0.274915316,0.295030212,0.7679708,0.999968843
ENSG00000107130.6,730.3750225,0.041907923,0.24594439,0.17039593,0.864698772,0.999968843
ENSG00000107140.11,50.35305648,0.006087133,0.191196905,0.031836983,0.974602053,0.999968843
ENSG00000107147.7,70.02054949,0.117339752,0.30778069,0.381244683,0.703021696,0.999968843
ENSG00000107164.15,54.13517079,-0.138198623,0.321203747,-0.430252211,0.667012186,0.999968843
ENSG00000107175.6,63.48472842,-0.013158691,0.126288751,-0.10419527,0.917014388,0.999968843
ENSG00000107185.8,47.38494398,0.028970754,0.152307151,0.190212699,0.849142461,0.999968843
ENSG00000107186.12,95.38223645,-0.135097515,0.316136879,-0.427338676,0.669132666,0.999968843
ENSG00000107223.8,132.5855361,-0.039248025,0.106184848,-0.369619827,0.711665776,0.999968843
ENSG00000107242.13,39.39882986,0.122286711,0.468172635,0.26120004,0.793938248,0.999968843
ENSG00000107262.12,63.99020397,-0.058308044,0.131978342,-0.441800096,0.658633869,0.999968843
ENSG00000107263.14,180.6986151,0.057160896,0.171017338,0.334240359,0.738198191,0.999968843
ENSG00000107281.5,98.47653941,0.017583659,0.184818217,0.095140289,0.924203397,0.999968843
ENSG00000107282.5,184.8917449,0.068927973,0.174948952,0.39398906,0.693589116,0.999968843
ENSG00000107290.9,77.7071258,-0.056539316,0.211954506,-0.266752131,0.789660013,0.999968843
ENSG00000107295.8,320.0245856,0.085560207,0.226927851,0.377037049,0.706146072,0.999968843
ENSG00000107317.7,534.3123146,-0.380736263,0.474019145,-0.803208619,0.421854165,0.999968843
ENSG00000107331.12,393.0950312,-0.204534497,0.415520395,-0.492236961,0.622551838,0.999968843
ENSG00000107341.4,82.83171966,-0.026410062,0.124553218,-0.212038374,0.832077097,0.999968843
ENSG00000107362.9,49.52231946,-0.198049797,0.475381295,-0.416612515,0.676961854,0.999968843
ENSG00000107372.8,218.3335685,0.035359377,0.096324806,0.367084849,0.713555729,0.999968843
ENSG00000107404.13,95.13665356,0.005887432,0.168444129,0.03495184,0.972118144,0.999968843
ENSG00000107518.12,212.1708824,0.13385522,0.299045976,0.447607496,0.654436492,0.999968843
ENSG00000107521.14,62.86926795,-0.010551071,0.147410462,-0.071576134,0.942939234,0.999968843
ENSG00000107537.9,33.69858993,0.00510469,0.193512467,0.026379127,0.978954943,0.999968843
ENSG00000107551.15,57.2252597,-0.118202317,0.172440496,-0.685467274,0.493049105,0.999968843
ENSG00000107560.6,68.99850972,0.066142445,0.158259692,0.417936138,0.67599381,0.999968843
ENSG00000107562.12,16.7379317,-0.034044997,0.415977984,-0.081843267,0.93477135,0.999968843
ENSG00000107566.9,20.60095861,-0.005378806,0.212152495,-0.025353488,0.97977301,0.999968843
ENSG00000107581.7,142.2579138,-0.024795875,0.137603845,-0.180197547,0.856997484,0.999968843
ENSG00000107625.8,29.37799473,-0.003257577,0.176240876,-0.018483663,0.98525301,0.999968843
ENSG00000107643.11,81.60375081,0.06505715,0.183613111,0.354316475,0.723101723,0.999968843
ENSG00000107651.8,25.00593594,0.005755456,0.194634212,0.029570628,0.976409491,0.999968843
ENSG00000107669.13,49.71935717,-0.022637526,0.156295206,-0.14483826,0.884838574,0.999968843
ENSG00000107672.10,12.51500568,-0.145368407,0.356144555,-0.408172482,0.683147049,0.999968843
ENSG00000107679.10,107.6501053,-0.006783493,0.182806366,-0.037107529,0.970399269,0.999968843
ENSG00000107719.8,20.18629224,-0.080346253,0.257761989,-0.311707143,0.755263099,0.999968843
ENSG00000107731.8,74.16226963,-0.307777754,0.546667858,-0.56300686,0.573430212,0.999968843
ENSG00000107738.14,35.40666735,-0.173741982,0.340081512,-0.510883349,0.609432741,0.999968843
ENSG00000107742.8,522.5448879,0.040993469,0.214158857,0.191416173,0.84819955,0.999968843
ENSG00000107745.12,114.2652632,0.005741085,0.108526025,0.052900536,0.957811157,0.999968843
ENSG00000107758.11,340.1369168,0.082592269,0.188004792,0.439309384,0.660437376,0.999968843
ENSG00000107771.11,145.4903609,-0.000283693,0.152234197,-0.001863532,0.998513117,0.999968843
ENSG00000107789.11,11.24858116,0.003542904,0.27686733,0.012796397,0.989790231,0.999968843
ENSG00000107798.13,123.407418,-0.256961083,0.516720672,-0.497292051,0.618983116,0.999968843
ENSG00000107816.13,77.68798811,-0.174915534,0.353152484,-0.495297475,0.620390153,0.999968843
ENSG00000107819.9,51.0452032,-0.007710031,0.143570964,-0.053701884,0.957172681,0.999968843
ENSG00000107829.9,79.17450044,-0.126061648,0.26679258,-0.472508073,0.636564181,0.999968843
ENSG00000107833.6,16.8449582,0.056101658,0.239568013,0.234178419,0.814846469,0.999968843
ENSG00000107854.5,86.06451792,-0.02946794,0.178704117,-0.164897934,0.869024318,0.999968843
ENSG00000107862.4,131.6414824,0.061386564,0.17662378,0.347555486,0.728174041,0.999968843
ENSG00000107863.12,221.2693659,-0.066746773,0.262664831,-0.254113855,0.7994076,0.999968843
ENSG00000107864.10,90.42953691,0.073180467,0.250580147,0.292044153,0.770252866,0.999968843
ENSG00000107872.8,35.23598382,0.059920208,0.305549878,0.196106142,0.844527089,0.999968843
ENSG00000107874.6,94.22282173,-0.011846204,0.107577124,-0.11011824,0.912315603,0.999968843
ENSG00000107882.7,22.75555718,0.033960481,0.205711336,0.165088039,0.868874687,0.999968843
ENSG00000107890.12,12.92667099,0.065776293,0.266754716,0.246579683,0.80523353,0.999968843
ENSG00000107897.14,83.3475835,-0.088294678,0.257806874,-0.342483801,0.731986832,0.999968843
ENSG00000107902.9,53.75957516,-0.212615691,0.43872829,-0.484618146,0.627947239,0.999968843
ENSG00000107929.9,60.19355095,0.021944918,0.142910447,0.153557131,0.87795894,0.999968843
ENSG00000107937.14,33.55775485,-0.017350006,0.168870378,-0.10274156,0.918168088,0.999968843
ENSG00000107938.13,14.21539166,-0.0502273,0.255348642,-0.196700871,0.844061628,0.999968843
ENSG00000107949.12,26.37081669,-0.063056578,0.19736962,-0.319484723,0.749358974,0.999968843
ENSG00000107951.7,13.05966187,-0.02114095,0.26440896,-0.079955497,0.936272651,0.999968843
ENSG00000107954.6,143.2934066,0.077082603,0.258163952,0.298580041,0.765260496,0.999968843
ENSG00000107957.12,192.67096,-0.046992268,0.220615954,-0.213004848,0.831323181,0.999968843
ENSG00000107959.11,84.49978373,0.046682093,0.146543177,0.31855521,0.750063823,0.999968843
ENSG00000107960.6,15.11332197,0.024432723,0.243738638,0.100241486,0.920152611,0.999968843
ENSG00000108010.7,33.45602456,0.015679526,0.166975316,0.093903258,0.925186005,0.999968843
ENSG00000108018.11,59.70919884,0.093428294,0.309022569,0.302334858,0.762396808,0.999968843
ENSG00000108021.15,36.36833108,-0.020209657,0.20363625,-0.099243905,0.920944616,0.999968843
ENSG00000108039.13,48.55268259,0.027408976,0.140442507,0.195161541,0.845266486,0.999968843
ENSG00000108055.9,28.56618271,-0.142986921,0.362558866,-0.394382636,0.693298562,0.999968843
ENSG00000108061.7,77.88670009,0.066171675,0.166116855,0.398344134,0.690376532,0.999968843
ENSG00000108064.6,21.54394133,-0.037002042,0.204736657,-0.180729934,0.856579562,0.999968843
ENSG00000108091.10,86.5188493,0.079716759,0.206400717,0.386223268,0.699331322,0.999968843
ENSG00000108094.10,59.35592325,0.050144033,0.14732294,0.340368124,0.733579321,0.999968843
ENSG00000108100.13,159.8983019,0.005339537,0.086205419,0.061939695,0.950610856,0.999968843
ENSG00000108106.9,21.80425591,0.028055551,0.204514784,0.13718104,0.890887697,0.999968843
ENSG00000108107.8,210.2893183,-0.153837127,0.213646713,-0.720053797,0.471491873,0.999968843
ENSG00000108175.12,176.5020401,0.011419603,0.081562868,0.140009821,0.888652231,0.999968843
ENSG00000108176.9,33.30090877,0.041252332,0.167255796,0.246642168,0.805185167,0.999968843
ENSG00000108179.9,68.42551052,-0.124059371,0.221804357,-0.559318911,0.575944091,0.999968843
ENSG00000108219.9,79.99204098,0.032021162,0.187523635,0.170758004,0.864414052,0.999968843
ENSG00000108231.7,65.20004141,0.067572077,0.215874851,0.313015048,0.75426923,0.999968843
ENSG00000108239.8,49.46376673,-0.299072081,0.605994784,-0.493522534,0.621643421,0.999968843
ENSG00000108256.4,81.30824506,-0.008763331,0.157712252,-0.055565315,0.955688096,0.999968843
ENSG00000108262.11,326.2244904,0.026190947,0.130464263,0.20075189,0.840892583,0.999968843
ENSG00000108264.12,32.25374668,0.030337509,0.179028703,0.16945612,0.865437884,0.999968843
ENSG00000108270.6,31.99296561,-0.059280589,0.213157009,-0.278107621,0.780929746,0.999968843
ENSG00000108272.9,28.33406676,0.070929941,0.242200388,0.292856431,0.769631893,0.999968843
ENSG00000108278.7,37.00159813,0.008598207,0.158569206,0.054223686,0.95675695,0.999968843
ENSG00000108292.12,165.2596172,-0.030124872,0.103449534,-0.291203549,0.770895648,0.999968843
ENSG00000108294.4,53.4509344,-0.011755079,0.13586594,-0.08651969,0.931053304,0.999968843
ENSG00000108296.6,17.2850582,-0.004725079,0.226004744,-0.02090699,0.983319851,0.999968843
ENSG00000108298.5,163.8691736,-0.173961302,0.235279733,-0.739380738,0.459675836,0.999968843
ENSG00000108306.7,12.65799732,-0.009866372,0.261950582,-0.037665014,0.969954771,0.999968843
ENSG00000108309.8,382.7107008,0.038437728,0.23328019,0.164770646,0.86912451,0.999968843
ENSG00000108312.10,138.5832857,0.010861421,0.09271635,0.117146768,0.906743749,0.999968843
ENSG00000108344.10,136.5018217,0.016540026,0.101961786,0.162217891,0.871134271,0.999968843
ENSG00000108349.10,138.6410591,-0.094364542,0.208676038,-0.452205929,0.651120637,0.999968843
ENSG00000108352.7,121.3263334,0.120068006,0.263257555,0.456085699,0.648328353,0.999968843
ENSG00000108381.6,58.96826248,-0.418975232,0.991392065,-0.422613058,0.672577598,0.999968843
ENSG00000108384.10,29.22577984,0.065814494,0.187254708,0.351470437,0.725235447,0.999968843
ENSG00000108387.10,416.6428144,-0.286815027,0.606979251,-0.472528553,0.636549566,0.999968843
ENSG00000108389.5,99.04824524,0.041151653,0.206819421,0.198973831,0.842283215,0.999968843
ENSG00000108395.9,208.7565712,0.089729823,0.252070503,0.355971136,0.721862181,0.999968843
ENSG00000108406.5,30.44420112,-0.072786172,0.21054027,-0.345711403,0.729559614,0.999968843
ENSG00000108424.5,159.0897075,-0.014388685,0.10823636,-0.132937631,0.894242705,0.999968843
ENSG00000108433.10,17.34964289,0.008718195,0.224997194,0.038748018,0.96909129,0.999968843
ENSG00000108439.5,14.30809701,-0.014351885,0.260392204,-0.055116415,0.956045719,0.999968843
ENSG00000108443.9,23.60414781,0.01338449,0.205524307,0.065123634,0.948075563,0.999968843
ENSG00000108465.9,22.76938054,-0.095910568,0.217089132,-0.441802714,0.658631974,0.999968843
ENSG00000108468.10,70.76681856,-0.026561243,0.128654874,-0.206453451,0.836436722,0.999968843
ENSG00000108469.10,23.60513519,-0.055492047,0.210715835,-0.26335015,0.792280709,0.999968843
ENSG00000108479.7,10.0843697,-0.113335411,0.313545473,-0.361464031,0.717752589,0.999968843
ENSG00000108506.7,15.70749569,-0.012132285,0.252561222,-0.048037008,0.961686749,0.999968843
ENSG00000108509.16,222.6454879,0.068227273,0.219428063,0.310932303,0.755852086,0.999968843
ENSG00000108510.5,65.89818524,-0.073945341,0.234715964,-0.315041805,0.752729913,0.999968843
ENSG00000108518.7,80.00217398,-0.12093163,0.180872908,-0.668600023,0.503750658,0.999968843
ENSG00000108523.11,123.7179053,-0.047257568,0.106215656,-0.444920924,0.656376901,0.999968843
ENSG00000108528.9,120.140376,0.006277617,0.122392342,0.051290933,0.959093693,0.999968843
ENSG00000108551.4,71.1591514,0.0960072,0.262436093,0.365830777,0.714491352,0.999968843
ENSG00000108557.13,82.70941738,0.059825462,0.213595118,0.280088154,0.779409873,0.999968843
ENSG00000108559.7,22.37592187,-0.017846677,0.201039222,-0.088772115,0.929263019,0.999968843
ENSG00000108561.4,64.6079953,-0.019988694,0.130770435,-0.15285331,0.878513956,0.999968843
ENSG00000108578.10,28.45332598,-0.06645493,0.185807395,-0.357654926,0.720601569,0.999968843
ENSG00000108582.7,121.1954872,-0.098731913,0.24546901,-0.402217423,0.687524021,0.999968843
ENSG00000108587.10,37.75052952,-0.01733576,0.161854774,-0.10710688,0.914704189,0.999968843
ENSG00000108588.8,101.8495913,0.005829183,0.114907628,0.050729299,0.95954123,0.999968843
ENSG00000108591.5,35.03297137,-0.015606015,0.162504709,-0.096034231,0.923493385,0.999968843
ENSG00000108592.11,26.46656877,-0.070552339,0.200365985,-0.352117344,0.724750261,0.999968843
ENSG00000108599.10,44.68881577,0.032746294,0.149338751,0.219275265,0.826435629,0.999968843
ENSG00000108604.11,17.73615677,-0.213165944,0.313560539,-0.679823886,0.49661598,0.999968843
ENSG00000108639.3,33.22306821,-0.327896751,0.584826244,-0.560673797,0.575019933,0.999968843
ENSG00000108641.10,21.29321989,0.107268178,0.241209902,0.44470885,0.656530173,0.999968843
ENSG00000108651.5,16.54519167,-0.015066703,0.234976963,-0.064119917,0.948874743,0.999968843
ENSG00000108654.7,235.8604494,-0.081208927,0.150723771,-0.538793092,0.590029631,0.999968843
ENSG00000108666.5,19.39842935,0.06540019,0.219809,0.297531901,0.766060457,0.999968843
ENSG00000108669.12,94.52087668,-0.139327598,0.334771693,-0.416186915,0.677273234,0.999968843
ENSG00000108671.5,83.38670989,0.015972864,0.124822082,0.127965049,0.898176633,0.999968843
ENSG00000108679.7,74.00067182,-0.32475057,0.591388988,-0.549131918,0.582914922,0.999968843
ENSG00000108684.10,48.2569501,0.105153112,0.216376475,0.48597294,0.626986352,0.999968843
ENSG00000108733.5,13.69657682,-0.011015813,0.261201246,-0.042173662,0.966360259,0.999968843
ENSG00000108771.8,12.66265744,-0.047439976,0.274558983,-0.172786101,0.862819563,0.999968843
ENSG00000108773.6,55.96483056,0.014824878,0.169832088,0.087291384,0.930439902,0.999968843
ENSG00000108774.10,50.03549042,-0.040795964,0.145811265,-0.27978609,0.779641624,0.999968843
ENSG00000108784.5,14.30749958,-0.183174317,0.316976626,-0.577879571,0.563345429,0.999968843
ENSG00000108788.7,30.66869338,-0.002439768,0.17703163,-0.013781538,0.989004271,0.999968843
ENSG00000108797.7,263.2782749,0.086883902,0.27909121,0.311310063,0.755564918,0.999968843
ENSG00000108799.8,97.52894053,-0.001615637,0.109365596,-0.014772807,0.988213434,0.999968843
ENSG00000108819.9,217.4838532,0.039355172,0.147538114,0.266745798,0.78966489,0.999968843
ENSG00000108826.11,40.88985775,-0.028378954,0.156174686,-0.181712892,0.855808048,0.999968843
ENSG00000108828.11,78.05664175,-0.145602204,0.184336274,-0.789872772,0.429602074,0.999968843
ENSG00000108829.9,65.97547308,0.037282692,0.141234804,0.263976658,0.791797905,0.999968843
ENSG00000108830.7,49.38908087,-0.107232695,0.209044897,-0.512964903,0.607975871,0.999968843
ENSG00000108840.11,222.9251865,-0.030037409,0.090048979,-0.333567459,0.738705977,0.999968843
ENSG00000108848.10,57.45064924,-0.059414241,0.20262895,-0.293216941,0.769356336,0.999968843
ENSG00000108852.10,142.5462689,-0.034113355,0.144473395,-0.236122055,0.81333796,0.999968843
ENSG00000108854.11,18.89029464,-0.150058049,0.325154007,-0.461498384,0.64444108,0.999968843
ENSG00000108861.4,272.7673622,0.066054381,0.178967355,0.369086199,0.712063475,0.999968843
ENSG00000108883.8,89.55701289,0.035521561,0.14894018,0.238495489,0.811496814,0.999968843
ENSG00000108924.8,257.6498366,0.1021293,0.233825217,0.436776245,0.662273629,0.999968843
ENSG00000108946.8,453.6463302,0.001021845,0.072736696,0.014048554,0.988791244,0.999968843
ENSG00000108947.4,93.73910848,0.104664452,0.206401304,0.507092008,0.612090262,0.999968843
ENSG00000108953.12,588.9459927,-0.025014453,0.0636748,-0.392846978,0.694432505,0.999968843
ENSG00000108960.3,118.4295508,0.074515752,0.205889978,0.361920247,0.717411629,0.999968843
ENSG00000108963.12,23.07517602,0.048690982,0.213190714,0.228391666,0.819341768,0.999968843
ENSG00000109016.13,25.08227062,0.007230457,0.207572274,0.034833445,0.972212552,0.999968843
ENSG00000109046.10,23.08033908,-0.383768714,0.474261861,-0.809191601,0.418404946,0.999968843
ENSG00000109062.5,52.66348832,-0.124860799,0.260452812,-0.479398928,0.631654856,0.999968843
ENSG00000109065.7,25.95131528,-0.023182917,0.189395439,-0.12240483,0.902578413,0.999968843
ENSG00000109066.9,18.76914095,-0.177262664,0.360038287,-0.492343928,0.622476231,0.999968843
ENSG00000109079.5,95.70748993,0.032370068,0.154800261,0.209108614,0.83436345,0.999968843
ENSG00000109083.9,10.8220504,-0.04778275,0.286187087,-0.166963334,0.867398899,0.999968843
ENSG00000109084.9,14.31609185,0.015899183,0.254679717,0.062428146,0.950221882,0.999968843
ENSG00000109089.7,41.64358862,-0.255059097,0.488223728,-0.522422575,0.601376142,0.999968843
ENSG00000109099.9,151.3325677,-0.311027073,0.64327086,-0.483508725,0.628734566,0.999968843
ENSG00000109103.7,37.15499677,0.01511721,0.237393726,0.063679907,0.949225104,0.999968843
ENSG00000109107.9,401.8923514,-0.085101839,0.198222639,-0.429324521,0.667687075,0.999968843
ENSG00000109111.10,134.6542166,-0.017561735,0.100176235,-0.175308396,0.860837315,0.999968843
ENSG00000109113.13,11.6852048,-0.174003347,0.419324502,-0.414961076,0.678170398,0.999968843
ENSG00000109118.9,27.88078921,0.001202179,0.184381178,0.006520076,0.994797769,0.999968843
ENSG00000109133.8,72.3476284,-0.022934861,0.151938372,-0.150948448,0.880016382,0.999968843
ENSG00000109158.6,69.67945415,0.135235688,0.330929517,0.408654052,0.682793558,0.999968843
ENSG00000109171.10,26.45128746,0.007651545,0.185042758,0.041350146,0.967016757,0.999968843
ENSG00000109180.10,209.1843356,0.01802189,0.084089014,0.214319201,0.830298146,0.999968843
ENSG00000109184.10,57.65942105,0.031544388,0.171435038,0.184001991,0.854011893,0.999968843
ENSG00000109189.7,113.3438675,0.034453057,0.116203362,0.296489334,0.766856411,0.999968843
ENSG00000109265.8,17.10255327,0.071225548,0.241041387,0.295490947,0.767618867,0.999968843
ENSG00000109270.8,68.62965389,0.061444615,0.142758429,0.430409716,0.666897629,0.999968843
